time,data
0.050002214590000003,4.6764373779296866e-06
0.050007814589999998,1.0025024414062499e-05
0.050013414589999999,1.7713928222656247e-05
0.050019014590000001,2.7072906494140627e-05
0.050024614590000002,3.7430191040039066e-05
0.050030414590000002,4.8115539550781253e-05
0.050036014589999997,5.8799362182617187e-05
0.050041614589999998,6.9486618041992183e-05
0.05004721459,8.0177688598632801e-05
0.050052814590000001,9.0871047973632816e-05
0.050058614590000002,0.00010156478881835938
0.050064214590000003,0.0001122570037841797
0.050069814589999997,0.00012294883728027344
0.050075414589999999,0.00013364028930664063
0.05008101459,0.00014432716369628906
0.050086814590000001,0.00015500869750976562
0.050092414590000002,0.00016568679809570312
0.050098014590000003,0.00017636451721191407
0.050103614589999998,0.00018704566955566405
0.050109214589999999,0.00019773063659667969
0.05011501459,0.00020842018127441406
0.050120614590000001,0.00021911621093749999
0.050126214590000003,0.00022981719970703124
0.050131814589999997,0.00024052009582519531
0.050137414589999998,0.00025122108459472655
0.050143214589999999,0.00026191711425781249
0.05014881459,0.00027261199951171875
0.050154414590000002,0.00028330841064453126
0.050160014590000003,0.00029400482177734376
0.050165614589999998,0.0003046985626220703
0.050171414589999998,0.00031538429260253908
0.050177014589999999,0.0003260635375976563
0.050182614590000001,0.00033674011230468755
0.050188214590000002,0.00034741477966308593
0.050193814589999997,0.00035808715820312501
0.050199414589999998,0.00036875495910644531
0.050205214589999998,0.00037942085266113283
0.05021081459,0.00039009056091308594
0.050216414590000001,0.00040077018737792969
0.050222014590000003,0.00041146125793457031
0.050227614589999997,0.00042215766906738281
0.050233214589999999,0.00043285255432128902
0.050239014589999999,0.00044353981018066405
0.05024461459,0.00045421867370605464
0.050250214590000002,0.00046489486694335937
0.050255814590000003,0.00047557373046875002
0.050261414589999998,0.00048625793457031245
0.050267014589999999,0.00049694709777832035
0.050272814589999999,0.00050763664245605472
0.050278414590000001,0.00051832351684570318
0.050284014590000002,0.00052900886535644533
0.050289614589999997,0.00053969345092773433
0.050295414589999997,0.00055038070678710936
0.050301014589999998,0.00056107330322265623
0.05030661459,0.00057177009582519531
0.050312214590000001,0.00058246879577636716
0.050317814590000003,0.00059316482543945309
0.050323614590000003,0.00060385627746582034
0.050329214589999997,0.00061454544067382814
0.050334814589999999,0.00062523689270019527
0.05034041459,0.00063593292236328121
0.050346014590000002,0.00064663238525390621
0.050351814590000002,0.00065733184814453121
0.050357414590000003,0.00066802825927734372
0.050363014589999998,0.00067872390747070297
0.050368614589999999,0.00068941802978515613
0.050374214590000001,0.00070010795593261708
0.050379814590000002,0.00071079101562499989
0.050385614590000002,0.0007214637756347655
0.050391214589999997,0.00073213043212890612
0.050396814589999998,0.0007427989959716795
0.05040241459,0.00075347480773925771
0.050408014590000001,0.00076416015624999997
0.050413814590000001,0.00077485351562499999
0.050419414590000003,0.00078555068969726554
0.050425014589999997,0.00079625015258789054
0.050430614589999999,0.00080694999694824212
0.05043621459,0.00081764640808105462
0.050442014590000001,0.00082833900451660149
0.050447614590000002,0.00083902893066406243
0.050453214590000003,0.00084972114562988283
0.050458814589999998,0.0008604209899902343
0.050464414589999999,0.00087112655639648439
0.05047021459,0.00088183250427246096
0.050475814590000001,0.00089253311157226557
0.050481414590000002,0.00090322685241699227
0.050487014589999997,0.00091391868591308599
0.050492614589999998,0.00092461318969726562
0.05049821459,0.00093531074523925785
0.05050401459,0.00094601020812988285
0.050509614590000002,0.00095670928955078128
0.050515214590000003,0.00096740570068359379
0.050520814589999997,0.00097809867858886712
0.050526414589999999,0.00098878746032714845
0.050532214589999999,0.00099947242736816381
0.050537814590000001,0.0010101573944091796
0.050543414590000002,0.0010208469390869139
0.050549014590000003,0.001031541061401367
0.050554814589999997,0.0010422378540039061
0.050560414589999998,0.0010529354095458981
0.05056601459,0.0010636344909667967
0.050571614590000001,0.0010743366241455076
0.050577214590000003,0.0010850410461425777
0.050583014590000003,0.0010957462310791013
0.050588614589999997,0.0011064479827880857
0.050594214589999999,0.001117147064208984
0.05059981459,0.0011278450012207027
0.050605414590000002,0.001138540649414062
0.050611214590000002,0.0011492351531982418
0.050616814590000003,0.0011599281311035154
0.050622414589999998,0.0011706214904785152
0.050628014589999999,0.001181315994262695
0.050633614590000001,0.0011920097351074215
0.050639414590000001,0.0012027030944824217
0.050645014590000002,0.0012133949279785152
0.050650614589999997,0.0012240867614746092
0.050656214589999998,0.0012347831726074216
0.050662014589999999,0.0012454837799072264
0.05066761459,0.0012561893463134762
0.050673214590000001,0.0012668994903564448
0.050678814590000003,0.0012776081085205074
0.050684414589999997,0.0012883121490478511
0.050690214589999998,0.0012990085601806637
0.050695814589999999,0.0013096977233886715
0.05070141459,0.0013203826904296871
0.050707014590000002,0.001331063079833984
0.050712814590000002,0.0013417610168457027
0.050718414589999997,0.0013525344848632809
0.050723814589999999,0.0013634643554687495
0.050727814590000003,0.0013746356964111322
0.050732014589999999,0.0013860870361328121
0.050736014590000003,0.0013977821350097653
0.050740214589999999,0.0014096401214599608
0.050744214590000003,0.0014215774536132809
0.050748414589999999,0.001433534240722656
0.050752414590000003,0.0014454872131347653
0.050756614589999999,0.0014574371337890621
0.050760614590000003,0.0014693851470947263
0.05076461459,0.001481336975097656
0.050768814590000003,0.0014932937622070311
0.05077281459,0.0015052574157714844
0.050777014590000003,0.0015172298431396483
0.05078101459,0.0015292045593261719
0.050785014589999997,0.0015411869049072264
0.050789214589999999,0.0015531734466552732
0.050793214590000003,0.0015651599884033201
0.050797414589999999,0.0015771492004394527
0.050801414590000003,0.0015891307830810544
0.05080541459,0.0016011081695556637
0.050809614590000003,0.0016130863189697264
0.05081361459,0.0016250598907470702
0.050817614589999997,0.0016370365142822263
0.05082181459,0.0016490173339843749
0.050825814589999997,0.0016609985351562499
0.050829814590000001,0.0016729896545410157
0.050834014589999997,0.0016849891662597655
0.050838014590000001,0.0016969852447509767
0.050842014589999998,0.001708978271484375
0.050846214590000001,0.0017209651947021486
0.050850214589999998,0.0017329414367675783
0.050854214590000002,0.0017449195861816407
0.050858414589999998,0.0017569049835205078
0.050862414590000002,0.0017688922882080078
0.050866414589999999,0.0017808860778808595
0.050870614590000002,0.0017928867340087891
0.050874614589999999,0.0018048870086669923
0.050878614590000003,0.0018168891906738282
0.050882814589999999,0.0018288955688476563
0.050886814590000003,0.0018408954620361328
0.05089081459,0.0018528884887695314
0.050895014590000003,0.0018648807525634766
0.05089901459,0.0018768638610839844
0.050903014589999997,0.0018888431549072267
0.050907014590000001,0.0019008285522460937
0.050911214589999997,0.0019128112792968751
0.050915214590000001,0.0019247947692871093
0.050919214589999998,0.0019367835998535159
0.05092341459,0.0019487674713134766
0.050927414589999997,0.0019607494354248051
0.050931414590000001,0.0019727359771728519
0.050935614589999997,0.0019847244262695312
0.050939614590000001,0.0019967174530029297
0.050943614589999998,0.0020087192535400387
0.050947814590000001,0.0020207279205322263
0.050951814589999998,0.0020327388763427732
0.050955814590000002,0.0020447525024414057
0.050960014589999998,0.0020567691802978513
0.050964014590000002,0.0020687828063964842
0.050968014589999999,0.0020807968139648437
0.050972014590000003,0.002092815780639648
0.050976214589999999,0.0021048313140869137
0.050980214590000003,0.0021168418884277341
0.05098421459,0.0021288501739501952
0.050988414590000003,0.0021408512115478513
0.05099241459,0.0021528461456298822
0.050996414589999997,0.0021648422241210934
0.05100061459,0.0021768379211425776
0.051004614589999997,0.0021888294219970699
0.051008614590000001,0.0022008213043212886
0.051012814589999997,0.0022128135681152338
0.051016814590000001,0.0022247982025146479
0.051020814589999998,0.0022367778778076166
0.051025014590000001,0.0022487548828124993
0.051029014589999998,0.0022607219696044916
0.051033014590000002,0.0022726871490478507
0.051037214589999998,0.0022846588134765615
0.051041214590000002,0.0022966300964355458
0.051045214589999999,0.0023086036682128898
0.051049214590000003,0.0023205821990966787
0.051053414589999999,0.0023325580596923819
0.051057414590000003,0.0023445358276367179
0.05106141459,0.0023565235137939446
0.051065614590000002,0.0023685169219970696
0.05106961459,0.0023805133819580068
0.051073614589999997,0.0023925136566162099
0.051077814589999999,0.0024045131683349602
0.051081814590000003,0.002416508483886718
0.05108581459,0.0024285045623779287
0.051089814589999998,0.002440503311157226
0.05109401459,0.0024524990081787102
0.051098014589999997,0.0024644958496093743
0.051102014590000001,0.0024764980316162102
0.051106214589999997,0.002488501358032226
0.051110214590000001,0.0025005084991455073
0.051114214589999998,0.0025125183105468747
0.051118414590000001,0.0025245231628417963
0.051122414589999998,0.0025365184783935541
0.051126414590000002,0.0025485057830810544
0.051130414589999999,0.0025604904174804681
0.051134614590000002,0.0025724758148193356
0.051138614589999999,0.0025844638824462887
0.051142614590000003,0.0025964523315429684
0.051146814589999999,0.002608437347412109
0.051150814590000003,0.0026204158782958979
0.05115481459,0.0026323898315429683
0.051158814589999997,0.0026443645477294917
0.05116301459,0.0026563381195068353
0.051167014589999997,0.0026683078765869133
0.051171014590000001,0.0026802761077880854
0.051175014589999998,0.0026922439575195302
0.051179214590000001,0.0027042133331298818
0.051183214589999998,0.0027161876678466791
0.051187214590000002,0.0027281681060791008
0.051191414589999998,0.002740152359008788
0.051195414590000002,0.0027521400451660147
0.051199414589999999,0.0027641361236572255
0.051203414590000003,0.0027761425018310538
0.051207614589999999,0.0027881580352783191
0.051211614590000003,0.0028001789093017567
0.05121561459,0.0028121982574462879
0.051219614589999997,0.0028242107391357411
0.05122381459,0.0028362140655517568
0.051227814589999997,0.002848210525512694
0.051231814590000001,0.002860203933715819
0.051236014589999997,0.0028721961975097642
0.051240014590000001,0.0028841892242431628
0.051244014589999998,0.002896184921264647
0.051248014590000002,0.0029081836700439439
0.051252214589999998,0.0029201854705810533
0.051256214590000002,0.0029321884155273422
0.051260214589999999,0.0029441913604736315
0.051264214590000003,0.0029561935424804674
0.051268414589999999,0.0029681938171386701
0.051272414590000003,0.0029801944732665998
0.05127641459,0.0029921970367431626
0.051280414589999997,0.0030042011260986313
0.051284414590000001,0.0030162082672119126
0.051288614590000003,0.0030282199859619128
0.051292614590000001,0.0030402339935302722
0.051296614589999998,0.0030522483825683581
0.05130081459,0.0030642608642578112
0.051304814589999997,0.0030762676239013661
0.051308814590000001,0.0030882709503173818
0.051312814589999999,0.0031002750396728505
0.051316814590000003,0.0031122814178466789
0.051321014589999998,0.0031242923736572257
0.051325014590000002,0.0031363086700439448
0.051329014589999999,0.0031483261108398433
0.051333014590000003,0.0031603424072265615
0.051337214589999999,0.0031723575592041008
0.051341214590000003,0.0031843723297119136
0.05134521459,0.0031963886260986322
0.051349214589999997,0.003208403396606445
0.05135341459,0.0032204143524169919
0.051357414589999997,0.0032324203491210929
0.051361414590000001,0.0032444225311279292
0.051365414589999998,0.0032564262390136715
0.051369614590000001,0.0032684326171874994
0.051373614589999998,0.0032804397583007807
0.051377614590000002,0.0032924480438232418
0.051381614589999999,0.0033044570922851554
0.051385614590000003,0.0033164661407470699
0.051389814589999999,0.0033284751892089836
0.051393814590000003,0.0033404823303222649
0.05139781459,0.0033524883270263667
0.051401814589999997,0.0033644943237304678
0.05140601459,0.0033765010833740226
0.051410014589999997,0.0033885089874267568
0.051414014590000001,0.0034005161285400381
0.051418014589999998,0.0034125221252441391
0.051422214590000001,0.0034245262145996078
0.051426214589999998,0.0034365272521972639
0.051430214590000002,0.0034485267639160141
0.051434214589999999,0.0034605255126953106
0.051438414590000002,0.0034725200653076159
0.051442414589999999,0.0034845096588134753
0.051446414590000003,0.0034964969635009752
0.051450614589999999,0.003508484268188475
0.051454614590000003,0.0035204757690429677
0.05145861459,0.0035324756622314444
0.051462614589999997,0.0035444828033447257
0.05146681459,0.003556493377685546
0.051470814589999997,0.0035685047149658193
0.051474814590000001,0.0035805118560791006
0.051479014589999997,0.0035925136566162101
0.051483014590000001,0.0036045112609863275
0.051487014589999998,0.0036165058135986319
0.051491014590000002,0.0036285011291503897
0.051495014589999999,0.003640496826171874
0.051499214590000002,0.0036524936676025381
0.051503214589999999,0.0036644947052001946
0.051507214590000003,0.0036764995574951167
0.051511414589999999,0.0036884910583496085
0.051515414590000003,0.0037004096984863269
0.05151941459,0.0037121742248535147
0.05152521459,0.0037237060546874991
0.051530814590000001,0.0037349548339843741
0.051536414590000003,0.0037459495544433586
0.051542014589999997,0.0037567649841308585
0.051547614589999999,0.0037674777984619138
0.051553414589999999,0.0037781570434570308
0.05155901459,0.0037888366699218743
0.051564614590000002,0.0037995235443115229
0.051570214590000003,0.0038102157592773429
0.051575814589999998,0.003820906448364257
0.051581414589999999,0.0038315891265869131
0.05158721459,0.0038422641754150381
0.051592814590000001,0.0038529392242431632
0.051598414590000002,0.0038636234283447256
0.051604014589999997,0.0038743190765380851
0.051609614589999998,0.0038850215911865223
0.05161521459,0.003895727157592772
0.05162101459,0.0039064319610595689
0.051626614590000001,0.0039171375274658186
0.051632214590000003,0.0039278453826904289
0.051637814589999997,0.0039385536193847649
0.051643614589999998,0.0039492622375488264
0.051649214589999999,0.0039599689483642564
